|CO_MUNICIPIO|ANO_CENSO|NUM_COMP_ALUNOS_POR_CIDADE|IOEB
8799|3303906|2017.0|2751.0|4.6
8800|3303955|2017.0|353.0|4.2
8801|3304003|2017.0|222.0|4.3
8802|3304102|2017.0|130.0|4.4
8803|3304110|2017.0|142.0|4.1
8804|3304128|2017.0|107.0|4.1
8805|3304144|2017.0|399.0|3.9
8806|3304151|2017.0|186.0|4.5
8807|3304201|2017.0|1754.0|4.5
8808|3304300|2017.0|481.0|3.9
8809|3304409|2017.0|140.0|4.3
8810|3304508|2017.0|140.0|4.2
8811|3304524|2017.0|652.0|4.5
8812|3304557|2017.0|35628.0|4.9
8813|3304607|2017.0|36.0|3.9
8814|3304706|2017.0|482.0|4.9
8815|3304755|2017.0|176.0|3.5
8816|3304805|2017.0|220.0|4.0
8817|3304904|2017.0|3686.0|3.7
8818|3305000|2017.0|302.0|4.2
8819|3305109|2017.0|2340.0|3.8
8820|3305133|2017.0|48.0|4.6
8821|3305158|2017.0|98.0|4.3
8822|3305208|2017.0|659.0|4.0
8823|3305307|2017.0|84.0|4.0
8824|3305406|2017.0|140.0|4.3
8825|3305505|2017.0|707.0|4.5
8826|3305554|2017.0|435.0|4.1
8827|3305604|2017.0|162.0|4.1
8828|3305703|2017.0|67.0|4.4
8829|3305752|2017.0|173.0|3.9
8830|3305802|2017.0|1166.0|4.7
8831|3305901|2017.0|54.0|4.4
8832|3306008|2017.0|503.0|4.5
8833|3306107|2017.0|619.0|4.1
8834|3306156|2017.0|60.0|4.2
8835|3306206|2017.0|323.0|4.3
8836|3306305|2017.0|2672.0|4.5
8837|3500105|2017.0|359.0|5.0
8838|3500204|2017.0|49.0|5.0
8839|3500303|2017.0|381.0|4.7
8840|3500402|2017.0|28.0|4.8
8841|3500501|2017.0|85.0|5.1
8842|3500550|2017.0|15.0|5.0
8843|3500600|2017.0|174.0|5.1
8844|3500709|2017.0|291.0|4.9
8845|3500758|2017.0|57.0|5.3
8846|3500808|2017.0|22.0|5.2
8847|3500907|2017.0|45.0|4.8
8848|3501004|2017.0|58.0|4.9
8849|3501103|2017.0|19.0|4.8
8850|3501152|2017.0|224.0|4.2
8851|3501202|2017.0|22.0|4.7
8852|3501301|2017.0|178.0|4.9
8853|3501400|2017.0|28.0|4.8
8854|3501509|2017.0|20.0|4.9
8855|3501608|2017.0|1825.0|5.2
8856|3501707|2017.0|172.0|4.9
8857|3501806|2017.0|41.0|4.7
8858|3501905|2017.0|574.0|5.3
8859|3502002|2017.0|22.0|4.8
8860|3502101|2017.0|366.0|4.9
8861|3502200|2017.0|106.0|5.2
8862|3502309|2017.0|36.0|4.8
8863|3502408|2017.0|15.0|5.2
8864|3502507|2017.0|243.0|4.8
8865|3502606|2017.0|12.0|5.1
8866|3502705|2017.0|222.0|5.0
8867|3502754|2017.0|70.0|4.9
8868|3502804|2017.0|1509.0|5.0
8869|3502903|2017.0|278.0|5.1
8870|3503000|2017.0|30.0|4.7
8871|3503109|2017.0|46.0|4.7
8872|3503158|2017.0|6.0|4.9
8873|3503208|2017.0|2060.0|5.0
8874|3503307|2017.0|624.0|5.3
8875|3503356|2017.0|19.0|0.0
8876|3503406|2017.0|57.0|4.9
8877|3503505|2017.0|43.0|4.7
8878|3503604|2017.0|43.0|4.9
8879|3503703|2017.0|61.0|5.4
8880|3503802|2017.0|224.0|5.3
8881|3503901|2017.0|493.0|4.9
8882|3503950|2017.0|27.0|0.0
8883|3504008|2017.0|583.0|5.0
8884|3504107|2017.0|594.0|5.6
8885|3504206|2017.0|75.0|5.2
8886|3504305|2017.0|41.0|4.5
8887|3504404|2017.0|43.0|4.9
8888|3504503|2017.0|580.0|5.0
8889|3504602|2017.0|24.0|5.1
8890|3504701|2017.0|12.0|0.0
8891|3504800|2017.0|34.0|4.9
8892|3504909|2017.0|41.0|4.7
8893|3505005|2017.0|31.0|4.7
8894|3505104|2017.0|39.0|4.7
8895|3505203|2017.0|180.0|5.1
8896|3505302|2017.0|373.0|5.2
8897|3505351|2017.0|35.0|4.7
8898|3505401|2017.0|3.0|4.0
8899|3505500|2017.0|988.0|4.9
8900|3505609|2017.0|68.0|4.8
8901|3505708|2017.0|1750.0|4.9
8902|3505807|2017.0|56.0|5.0
8903|3505906|2017.0|701.0|5.2
8904|3506003|2017.0|2157.0|4.8
8905|3506102|2017.0|737.0|4.9
8906|3506201|2017.0|21.0|0.0
8907|3506300|2017.0|86.0|4.9
8908|3506359|2017.0|181.0|4.7
8909|3506409|2017.0|35.0|5.4
8910|3506508|2017.0|865.0|5.4
8911|3506607|2017.0|67.0|4.7
8912|3506706|2017.0|59.0|4.6
8913|3506805|2017.0|47.0|4.9
8914|3506904|2017.0|39.0|4.5
8915|3507001|2017.0|588.0|5.5
8916|3507100|2017.0|75.0|5.0
8917|3507159|2017.0|48.0|5.1
8918|3507209|2017.0|35.0|0.0
8919|3507308|2017.0|29.0|4.9
8920|3507407|2017.0|69.0|5.0
8921|3507456|2017.0|17.0|5.1
8922|3507506|2017.0|812.0|5.0
8923|3507605|2017.0|783.0|5.0
8924|3507704|2017.0|29.0|4.9
8925|3507753|2017.0|20.0|5.3
8926|3507803|2017.0|74.0|4.8
8927|3507902|2017.0|194.0|5.0
8928|3508009|2017.0|105.0|4.9
8929|3508108|2017.0|42.0|5.5
8930|3508207|2017.0|45.0|4.7
8931|3508306|2017.0|39.0|4.9
8932|3508405|2017.0|303.0|5.2
8933|3508504|2017.0|358.0|4.7
8934|3508603|2017.0|333.0|4.5
8935|3508702|2017.0|145.0|5.2
8936|3508801|2017.0|238.0|4.8
8937|3508900|2017.0|17.0|4.9
8938|3509007|2017.0|327.0|5.1
8939|3509106|2017.0|33.0|4.9
8940|3509205|2017.0|441.0|5.1
8941|3509254|2017.0|107.0|5.0
8942|3509304|2017.0|98.0|5.3
8943|3509403|2017.0|113.0|5.0
8944|3509452|2017.0|39.0|5.1
8945|3509502|2017.0|3506.0|5.0
8946|3509601|2017.0|211.0|4.8
8947|3509700|2017.0|599.0|5.1
8948|3509809|2017.0|27.0|4.8
8949|3509908|2017.0|24.0|4.6
8950|3509957|2017.0|42.0|4.9
8951|3510005|2017.0|221.0|5.2
8952|3510104|2017.0|11.0|5.1
8953|3510153|2017.0|61.0|4.9
8954|3510203|2017.0|242.0|5.1
8955|3510302|2017.0|68.0|5.1
8956|3510401|2017.0|607.0|5.0
8957|3510500|2017.0|770.0|5.2
8958|3510609|2017.0|535.0|4.7
8959|3510708|2017.0|35.0|5.1
8960|3510807|2017.0|228.0|5.0
8961|3510906|2017.0|45.0|4.7
8962|3511003|2017.0|40.0|5.1
8963|3511102|2017.0|1126.0|5.3
8964|3511201|2017.0|2.0|4.9
8965|3511300|2017.0|62.0|5.1
8966|3511409|2017.0|150.0|5.3
8967|3511508|2017.0|355.0|5.3
8968|3511607|2017.0|53.0|5.0
8969|3511706|2017.0|124.0|5.1
8970|3511904|2017.0|68.0|5.3
8971|3512001|2017.0|222.0|4.9
8972|3512100|2017.0|64.0|4.9
8973|3512209|2017.0|161.0|5.3
8974|3512308|2017.0|14.0|4.9
8975|3512407|2017.0|101.0|4.8
8976|3512506|2017.0|35.0|4.9
8977|3512605|2017.0|34.0|4.9
8978|3512704|2017.0|13.0|4.7
8979|3512803|2017.0|382.0|4.9
8980|3512902|2017.0|35.0|5.0
8981|3513009|2017.0|642.0|4.6
8982|3513108|2017.0|142.0|4.7
8983|3513207|2017.0|15.0|5.1
8984|3513306|2017.0|11.0|0.0
8985|3513405|2017.0|553.0|4.5
8986|3513504|2017.0|716.0|4.7
8987|3513603|2017.0|140.0|4.8
8988|3513702|2017.0|252.0|5.1
8989|3513801|2017.0|1191.0|5.1
8990|3513850|2017.0|1.0|0.0
8991|3513900|2017.0|66.0|4.8
8992|3514007|2017.0|30.0|4.8
8993|3514106|2017.0|39.0|5.4
8994|3514205|2017.0|21.0|5.3
8995|3514304|2017.0|27.0|5.1
8996|3514403|2017.0|437.0|5.1
8997|3514502|2017.0|96.0|5.3
8998|3514601|2017.0|50.0|5.8
8999|3514700|2017.0|42.0|4.8
9000|3514809|2017.0|72.0|4.7
9001|3514908|2017.0|11.0|5.0
9002|3514924|2017.0|24.0|5.4
9003|3514957|2017.0|1.0|4.8
9004|3515004|2017.0|364.0|5.0
9005|3515103|2017.0|392.0|5.0
9006|3515129|2017.0|36.0|4.7
9007|3515152|2017.0|65.0|4.8
9008|3515186|2017.0|333.0|5.2
9009|3515194|2017.0|29.0|5.0
9010|3515202|2017.0|27.0|5.2
9011|3515301|2017.0|32.0|5.1
9012|3515350|2017.0|42.0|4.4
9013|3515400|2017.0|44.0|5.4
9014|3515509|2017.0|491.0|5.0
9015|3515608|2017.0|52.0|5.1
9016|3515657|2017.0|17.0|4.9
9017|3515707|2017.0|819.0|4.8
9018|3515806|2017.0|17.0|0.0
9019|3515905|2017.0|44.0|5.2
9020|3516002|2017.0|57.0|5.1
9021|3516101|2017.0|33.0|5.1
9022|3516200|2017.0|1870.0|5.3
9023|3516309|2017.0|446.0|4.8
9024|3516408|2017.0|220.0|4.6
9025|3516507|2017.0|35.0|0.0
9026|3516606|2017.0|51.0|5.0
9027|3516705|2017.0|500.0|4.9
9028|3516804|2017.0|23.0|5.0
9029|3516853|2017.0|14.0|4.9
9030|3516903|2017.0|56.0|4.8
9031|3517000|2017.0|36.0|4.5
9032|3517109|2017.0|60.0|5.1
9033|3517208|2017.0|24.0|4.6
9034|3517307|2017.0|26.0|4.7
9035|3517406|2017.0|61.0|5.1
9036|3517505|2017.0|30.0|4.8
9037|3517604|2017.0|170.0|4.6
9038|3517703|2017.0|201.0|4.9
9039|3517802|2017.0|2.0|5.1
9040|3517901|2017.0|28.0|4.9
9041|3518008|2017.0|20.0|5.2
9042|3518107|2017.0|2.0|4.4
9043|3518206|2017.0|229.0|5.2
9044|3518305|2017.0|168.0|5.4
9045|3518404|2017.0|790.0|4.7
9046|3518503|2017.0|48.0|5.1
9047|3518602|2017.0|240.0|5.0
9048|3518701|2017.0|691.0|4.8
9049|3518800|2017.0|8661.0|5.0
9050|3518859|2017.0|94.0|4.7
9051|3518909|2017.0|45.0|5.3
9052|3519006|2017.0|22.0|4.8
9053|3519055|2017.0|75.0|5.1
9054|3519071|2017.0|1146.0|5.1
9055|3519105|2017.0|94.0|4.8
9056|3519204|2017.0|2.0|5.1
9057|3519253|2017.0|59.0|4.5
9058|3519303|2017.0|165.0|5.0
9059|3519402|2017.0|4.0|5.7
9060|3519501|2017.0|16.0|4.9
9061|3519600|2017.0|487.0|5.3
9062|3519709|2017.0|107.0|4.8
9063|3519808|2017.0|21.0|4.7
9064|3519907|2017.0|62.0|4.7
9065|3520004|2017.0|168.0|4.8
9066|3520103|2017.0|184.0|4.9
9067|3520202|2017.0|13.0|5.1
9068|3520301|2017.0|118.0|4.6
9069|3520400|2017.0|51.0|5.1
9070|3520426|2017.0|49.0|5.1
9071|3520442|2017.0|385.0|5.2
9072|3520509|2017.0|1563.0|5.6
9073|3520608|2017.0|14.0|4.8
9074|3520707|2017.0|56.0|5.4
9075|3520806|2017.0|0.0|4.8
9076|3520905|2017.0|197.0|5.1
9077|3521002|2017.0|147.0|4.9
9078|3521101|2017.0|45.0|5.1
9079|3521150|2017.0|2.0|4.9
9080|3521200|2017.0|1.0|4.6
9081|3521309|2017.0|33.0|4.9
9082|3521408|2017.0|113.0|5.3
9083|3521507|2017.0|0.0|5.1
9084|3521606|2017.0|39.0|4.9
9085|3521705|2017.0|156.0|5.2
9086|3521804|2017.0|50.0|4.7
9087|3521903|2017.0|70.0|5.4
9088|3522000|2017.0|1.0|5.4
9089|3522109|2017.0|221.0|5.0
9090|3522158|2017.0|44.0|4.6
9091|3522208|2017.0|917.0|5.0
9092|3522307|2017.0|1275.0|5.0
9093|3522406|2017.0|620.0|5.2
9094|3522505|2017.0|667.0|4.9
9095|3522604|2017.0|551.0|5.1
9096|3522653|2017.0|28.0|5.0
9097|3522703|2017.0|248.0|5.4
9098|3522802|2017.0|94.0|5.0
9099|3522901|2017.0|53.0|4.6
9100|3523008|2017.0|18.0|4.9
9101|3523107|2017.0|1204.0|4.7
9102|3523206|2017.0|344.0|5.1
9103|3523305|2017.0|9.0|4.6
9104|3523404|2017.0|1074.0|5.5
9105|3523503|2017.0|36.0|5.1
9106|3523602|2017.0|24.0|4.9
9107|3523701|2017.0|48.0|4.8
9108|3523800|2017.0|34.0|5.1
9109|3523909|2017.0|1376.0|4.8
9110|3524006|2017.0|182.0|4.8
9111|3524105|2017.0|604.0|4.7
9112|3524204|2017.0|37.0|5.1
9113|3524303|2017.0|694.0|5.0
9114|3524402|2017.0|970.0|4.8
9115|3524501|2017.0|12.0|4.9
9116|3524600|2017.0|35.0|4.7
9117|3524709|2017.0|207.0|5.4
9118|3524808|2017.0|567.0|5.4
9119|3524907|2017.0|31.0|4.9
9120|3525003|2017.0|744.0|4.5
9121|3525102|2017.0|183.0|5.0
9122|3525201|2017.0|88.0|4.8
9123|3525300|2017.0|904.0|5.0
9124|3525409|2017.0|19.0|4.5
9125|3525508|2017.0|42.0|5.2
9126|3525607|2017.0|41.0|4.9
9127|3525706|2017.0|174.0|5.0
9128|3525805|2017.0|28.0|5.1
9129|3525854|2017.0|36.0|4.8
9130|3525904|2017.0|1936.0|5.2
9131|3526001|2017.0|130.0|5.6
9132|3526100|2017.0|74.0|4.9
9133|3526209|2017.0|147.0|4.8
9134|3526308|2017.0|19.0|5.2
9135|3526407|2017.0|102.0|4.7
9136|3526506|2017.0|44.0|4.7
9137|3526605|2017.0|28.0|4.5
9138|3526704|2017.0|549.0|5.4
9139|3526803|2017.0|697.0|5.1
9140|3526902|2017.0|1855.0|5.0
9141|3527009|2017.0|39.0|4.7
9142|3527108|2017.0|695.0|4.6
9143|3527207|2017.0|1118.0|4.5
9144|3527256|2017.0|54.0|5.6
9145|3527306|2017.0|127.0|5.4
9146|3527405|2017.0|149.0|5.2
9147|3527504|2017.0|30.0|5.0
9148|3527603|2017.0|57.0|4.5
9149|3527702|2017.0|39.0|5.0
9150|3527801|2017.0|24.0|5.1
9151|3527900|2017.0|13.0|4.7
9152|3528007|2017.0|138.0|5.3
9153|3528106|2017.0|14.0|5.1
9154|3528205|2017.0|2.0|4.9
9155|3528304|2017.0|68.0|5.2
9156|3528403|2017.0|88.0|4.6
9157|3528502|2017.0|405.0|5.0
9158|3528601|2017.0|15.0|4.6
9159|3528700|2017.0|11.0|4.8
9160|3528809|2017.0|131.0|5.1
9161|3528858|2017.0|2.0|5.3
9162|3528908|2017.0|31.0|5.0
9163|3529005|2017.0|1637.0|5.2
9164|3529104|2017.0|29.0|5.0
9165|3529203|2017.0|66.0|4.9
9166|3529302|2017.0|748.0|5.0
9167|3529401|2017.0|1146.0|5.0
9168|3529500|2017.0|47.0|5.5
9169|3529609|2017.0|59.0|5.1
9170|3529658|2017.0|23.0|0.0
9171|3529708|2017.0|40.0|4.7
9172|3529807|2017.0|61.0|5.1
9173|3529906|2017.0|100.0|4.7
9174|3530003|2017.0|19.0|5.1
9175|3530102|2017.0|93.0|5.0
9176|3530201|2017.0|117.0|4.9
9177|3530300|2017.0|262.0|5.0
9178|3530409|2017.0|12.0|5.2
9179|3530508|2017.0|677.0|5.0
9180|3530607|2017.0|2840.0|5.0
9181|3530706|2017.0|1046.0|5.1
9182|3530805|2017.0|486.0|4.7
9183|3530904|2017.0|1.0|4.8
9184|3531001|2017.0|22.0|5.0
9185|3531100|2017.0|156.0|5.0
9186|3531209|2017.0|54.0|4.8
9187|3531308|2017.0|370.0|5.1
9188|3531407|2017.0|131.0|5.0
9189|3531506|2017.0|145.0|5.0
9190|3531605|2017.0|13.0|5.2
9191|3531704|2017.0|3.0|5.1
9192|3531803|2017.0|244.0|5.2
9193|3531902|2017.0|223.0|4.9
9194|3532009|2017.0|30.0|5.0
9195|3532058|2017.0|28.0|4.9
9196|3532108|2017.0|26.0|5.0
9197|3532157|2017.0|12.0|4.9
9198|3532207|2017.0|49.0|5.1
9199|3532306|2017.0|1.0|4.9
9200|3532405|2017.0|34.0|4.9
9201|3532504|2017.0|19.0|4.7
9202|3532603|2017.0|89.0|5.4
9203|3532702|2017.0|12.0|5.0
9204|3532801|2017.0|21.0|4.8
9205|3532827|2017.0|138.0|5.0
9206|3532843|2017.0|24.0|5.4
9207|3532868|2017.0|26.0|0.0
9208|3532900|2017.0|62.0|5.0
9209|3533007|2017.0|36.0|5.0
9210|3533106|2017.0|13.0|4.9
9211|3533205|2017.0|32.0|4.8
9212|3533254|2017.0|14.0|5.4
9213|3533304|2017.0|52.0|5.2
9214|3533403|2017.0|484.0|5.0
9215|3533502|2017.0|139.0|5.6
9216|3533601|2017.0|9.0|5.2
9217|3533700|2017.0|43.0|5.3
9218|3533809|2017.0|59.0|0.0
9219|3533908|2017.0|385.0|5.2
9220|3534005|2017.0|30.0|4.9
9221|3534104|2017.0|26.0|4.7
9222|3534203|2017.0|17.0|5.2
9223|3534302|2017.0|333.0|5.1
9224|3534401|2017.0|2573.0|4.7
9225|3534500|2017.0|12.0|5.0
9226|3534609|2017.0|368.0|5.1
9227|3534708|2017.0|818.0|5.0
9228|3534757|2017.0|40.0|4.7
9229|3534807|2017.0|56.0|5.2
9230|3534906|2017.0|54.0|4.8
9231|3535002|2017.0|15.0|5.1
9232|3535101|2017.0|67.0|5.2
9233|3535200|2017.0|38.0|5.3
9234|3535309|2017.0|235.0|5.0
9235|3535408|2017.0|79.0|4.9
9236|3535507|2017.0|336.0|5.0
9237|3535606|2017.0|21.0|4.8
9238|3535705|2017.0|52.0|5.3
9239|3535804|2017.0|69.0|4.7
9240|3535903|2017.0|16.0|5.1
9241|3536000|2017.0|51.0|5.2
9242|3536109|2017.0|33.0|5.1
9243|3536208|2017.0|42.0|4.6
9244|3536257|2017.0|18.0|4.8
9245|3536307|2017.0|84.0|5.2
9246|3536406|2017.0|16.0|5.0
9247|3536505|2017.0|272.0|5.0
9248|3536570|2017.0|32.0|5.3
9249|3536604|2017.0|44.0|4.7
9250|3536703|2017.0|329.0|5.0
9251|3536802|2017.0|29.0|4.8
9252|3536901|2017.0|13.0|5.1
9253|3537008|2017.0|38.0|4.4
9254|3537107|2017.0|184.0|5.3
9255|3537156|2017.0|24.0|5.0
9256|3537206|2017.0|54.0|4.8
9257|3537305|2017.0|418.0|5.1
9258|3537404|2017.0|128.0|5.6
9259|3537503|2017.0|4.0|4.8
9260|3537602|2017.0|122.0|5.2
9261|3537701|2017.0|47.0|5.2
9262|3537800|2017.0|251.0|5.2
9263|3537909|2017.0|88.0|5.1
9264|3538006|2017.0|851.0|4.9
9265|3538105|2017.0|68.0|4.8
9266|3538204|2017.0|41.0|4.9
9267|3538303|2017.0|40.0|5.1
9268|3538501|2017.0|123.0|4.8
9269|3538600|2017.0|254.0|5.1
9270|3538709|2017.0|2877.0|5.1
9271|3538808|2017.0|285.0|5.2
9272|3538907|2017.0|68.0|4.7
9273|3539004|2017.0|33.0|4.7
9274|3539103|2017.0|16.0|4.2
9275|3539202|2017.0|92.0|4.8
9276|3539301|2017.0|704.0|5.0
9277|3539400|2017.0|18.0|4.3
9278|3539509|2017.0|101.0|5.1
9279|3539608|2017.0|15.0|5.3
9280|3539707|2017.0|22.0|4.8
9281|3539806|2017.0|431.0|4.7
9282|3539905|2017.0|17.0|5.1
9283|3540002|2017.0|160.0|5.2
9284|3540101|2017.0|25.0|5.0
9285|3540200|2017.0|141.0|4.9
9286|3540259|2017.0|18.0|4.7
9287|3540309|2017.0|24.0|4.9
9288|3540408|2017.0|47.0|5.5
9289|3540507|2017.0|10.0|4.8
9290|3540606|2017.0|293.0|5.0
9291|3540705|2017.0|206.0|5.0
9292|3540754|2017.0|22.0|4.2
9293|3540804|2017.0|90.0|5.2
9294|3540853|2017.0|17.0|0.0
9295|3540903|2017.0|54.0|4.8
9296|3541000|2017.0|974.0|5.0
9297|3541059|2017.0|20.0|4.9
9298|3541109|2017.0|7.0|0.0
9299|3541208|2017.0|79.0|4.6
9300|3541307|2017.0|440.0|4.8
9301|3541406|2017.0|2055.0|4.9
9302|3541505|2017.0|356.0|5.1
9303|3541604|2017.0|130.0|4.9
9304|3541653|2017.0|8.0|5.0
9305|3541703|2017.0|80.0|4.4
9306|3541802|2017.0|34.0|5.1
9307|3541901|2017.0|46.0|4.4
9308|3542008|2017.0|27.0|5.2
9309|3542107|2017.0|23.0|4.9
9310|3542206|2017.0|185.0|4.9
9311|3542305|2017.0|31.0|5.2
9312|3542404|2017.0|127.0|5.0
9313|3542503|2017.0|32.0|4.8
9314|3542602|2017.0|719.0|5.1
9315|3542701|2017.0|5.0|4.7
9316|3542800|2017.0|47.0|4.5
9317|3542909|2017.0|4.0|4.7
9318|3543006|2017.0|104.0|4.8
9319|3543105|2017.0|45.0|5.3
9320|3543204|2017.0|69.0|4.9
9321|3543238|2017.0|31.0|0.0
9322|3543253|2017.0|63.0|4.8
9323|3543303|2017.0|431.0|4.8
9324|3543402|2017.0|2787.0|4.9
9325|3543501|2017.0|49.0|4.9
9326|3543600|2017.0|17.0|4.6
9327|3543709|2017.0|60.0|4.3
9328|3543808|2017.0|49.0|4.7
9329|3543907|2017.0|1162.0|5.1
9330|3544004|2017.0|70.0|4.5
9331|3544103|2017.0|84.0|4.8
9332|3544202|2017.0|31.0|4.7
9333|3544251|2017.0|149.0|4.6
9334|3544301|2017.0|56.0|4.7
9335|3544400|2017.0|17.0|5.1
9336|3544509|2017.0|26.0|5.0
9337|3544608|2017.0|39.0|5.2
9338|3544707|2017.0|16.0|5.1
9339|3544806|2017.0|38.0|5.1
9340|3544905|2017.0|40.0|4.9
9341|3545001|2017.0|52.0|5.0
9342|3545100|2017.0|28.0|5.0
9343|3545159|2017.0|31.0|5.1
9344|3545209|2017.0|762.0|5.1
9345|3545308|2017.0|80.0|5.0
9346|3545407|2017.0|74.0|4.7
9347|3545506|2017.0|17.0|4.8
9348|3545605|2017.0|51.0|5.0
9349|3545704|2017.0|32.0|5.4
9350|3545803|2017.0|829.0|5.3
9351|3546009|2017.0|20.0|4.9
9352|3546108|2017.0|2.0|0.0
9353|3546207|2017.0|50.0|4.9
9354|3546256|2017.0|25.0|4.6
9355|3546306|2017.0|137.0|5.4
9356|3546405|2017.0|404.0|5.4
9357|3546504|2017.0|59.0|5.1
9358|3546603|2017.0|220.0|5.1
9359|3546702|2017.0|240.0|5.3
9360|3546801|2017.0|298.0|5.1
9361|3546900|2017.0|49.0|4.7
9362|3547007|2017.0|32.0|5.0
9363|3547106|2017.0|38.0|4.8
9364|3547205|2017.0|16.0|0.0
9365|3547304|2017.0|938.0|4.6
9366|3547403|2017.0|6.0|0.0
9367|3547502|2017.0|201.0|4.8
9368|3547601|2017.0|155.0|4.8
9369|3547650|2017.0|1.0|0.0
9370|3547700|2017.0|137.0|5.0
9371|3547809|2017.0|1461.0|5.0
9372|3547908|2017.0|23.0|5.5
9373|3548005|2017.0|87.0|4.8
9374|3548054|2017.0|62.0|5.2
9375|3548104|2017.0|22.0|5.3
9376|3548203|2017.0|80.0|4.9
9377|3548302|2017.0|1.0|4.6
9378|3548401|2017.0|19.0|4.9
9379|3548500|2017.0|2573.0|4.8
9380|3548609|2017.0|51.0|4.9
9381|3548708|2017.0|4204.0|5.2
9382|3548807|2017.0|918.0|5.3
9383|3548906|2017.0|2455.0|5.1
9384|3549003|2017.0|15.0|5.1
9385|3549102|2017.0|614.0|5.1
9386|3549201|2017.0|17.0|5.0
9387|3549250|2017.0|57.0|5.2
9388|3549300|2017.0|45.0|0.0
9389|3549409|2017.0|778.0|5.0
9390|3549508|2017.0|19.0|4.8
9391|3549607|2017.0|27.0|4.4
9392|3549706|2017.0|477.0|5.1
9393|3549805|2017.0|1761.0|5.2
9394|3549904|2017.0|3269.0|5.1
9395|3549953|2017.0|84.0|4.9
9396|3550001|2017.0|76.0|4.8
9397|3550100|2017.0|227.0|5.0
9398|3550209|2017.0|178.0|5.2
9399|3550308|2017.0|59742.0|5.2
9400|3550407|2017.0|255.0|4.9
9401|3550506|2017.0|83.0|5.0
9402|3550605|2017.0|736.0|4.8
9403|3550704|2017.0|278.0|5.1
9404|3550803|2017.0|116.0|5.0
9405|3550902|2017.0|144.0|4.8
9406|3551009|2017.0|899.0|4.4
9407|3551108|2017.0|70.0|4.8
9408|3551207|2017.0|10.0|4.6
9409|3551306|2017.0|18.0|5.1
9410|3551405|2017.0|97.0|4.7
9411|3551504|2017.0|242.0|5.0
9412|3551603|2017.0|267.0|5.6
9413|3551702|2017.0|747.0|5.3
9414|3551801|2017.0|28.0|4.5
9415|3551900|2017.0|71.0|4.8
9416|3552007|2017.0|17.0|4.7
9417|3552106|2017.0|279.0|5.4
9418|3552205|2017.0|2305.0|5.3
9419|3552304|2017.0|90.0|5.0
9420|3552403|2017.0|1046.0|4.9
9421|3552502|2017.0|1338.0|5.1
9422|3552551|2017.0|20.0|0.0
9423|3552601|2017.0|43.0|5.4
9424|3552700|2017.0|41.0|5.1
9425|3552809|2017.0|861.0|5.2
9426|3552908|2017.0|11.0|5.0
9427|3553005|2017.0|42.0|5.7
9428|3553104|2017.0|33.0|4.8
9429|3553203|2017.0|17.0|0.0
9430|3553302|2017.0|186.0|5.0
9431|3553401|2017.0|88.0|5.3
9432|3553500|2017.0|76.0|5.0
9433|3553609|2017.0|31.0|5.1
9434|3553658|2017.0|14.0|0.0
9435|3553708|2017.0|398.0|4.9
9436|3553807|2017.0|207.0|5.4
9437|3553856|2017.0|42.0|4.7
9438|3553906|2017.0|35.0|4.6
9439|3553955|2017.0|155.0|4.8
9440|3554003|2017.0|743.0|5.0
9441|3554102|2017.0|1559.0|4.6
9442|3554201|2017.0|26.0|4.8
9443|3554300|2017.0|291.0|4.9
9444|3554409|2017.0|25.0|5.1
9445|3554508|2017.0|197.0|5.1
9446|3554607|2017.0|1.0|4.9
9447|3554656|2017.0|1.0|4.7
9448|3554706|2017.0|45.0|5.1
9449|3554755|2017.0|42.0|5.4
9450|3554805|2017.0|176.0|5.0
9451|3554904|2017.0|19.0|5.0
9452|3554953|2017.0|40.0|5.0
9453|3555000|2017.0|452.0|4.9
9454|3555109|2017.0|104.0|5.5
9455|3555208|2017.0|12.0|0.0
9456|3555307|2017.0|18.0|5.0
9457|3555356|2017.0|84.0|4.9
9458|3555406|2017.0|215.0|4.7
9459|3555505|2017.0|32.0|5.0
9460|3555604|2017.0|31.0|5.0
9461|3555703|2017.0|25.0|0.0
9462|3555802|2017.0|61.0|5.3
9463|3555901|2017.0|15.0|0.0
9464|3556008|2017.0|67.0|5.1
9465|3556107|2017.0|2.0|5.1
9466|3556206|2017.0|1072.0|4.9
9467|3556305|2017.0|148.0|5.6
9468|3556354|2017.0|48.0|4.5
9469|3556404|2017.0|392.0|5.3
9470|3556453|2017.0|151.0|5.1
9471|3556503|2017.0|194.0|5.0
9472|3556602|2017.0|120.0|5.1
9473|3556701|2017.0|374.0|5.5
9474|3556800|2017.0|78.0|4.9
9475|3556909|2017.0|38.0|5.1
9476|3556958|2017.0|21.0|0.0
9477|3557006|2017.0|643.0|4.9
9478|3557105|2017.0|935.0|5.2
9479|3557154|2017.0|18.0|5.2
9480|3557204|2017.0|71.0|4.8
9481|3557303|2017.0|59.0|5.0
9482|4100103|2017.0|57.0|4.4
9483|4100202|2017.0|76.0|4.0
9484|4100301|2017.0|34.0|4.4
9485|4100400|2017.0|464.0|4.2
9486|4100459|2017.0|20.0|4.5
9487|4100509|2017.0|216.0|4.7
9488|4100608|2017.0|185.0|4.4
9489|4100707|2017.0|178.0|4.4
9490|4100806|2017.0|85.0|4.5
9491|4100905|2017.0|21.0|4.1
9492|4101002|2017.0|258.0|4.7
9493|4101051|2017.0|55.0|4.9
