;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
347;3531001.0;2013;SP;643.0;MONÇÕES
348;3531100.0;2013;SP;433.6949152542373;MONGAGUÁ
349;3531209.0;2013;SP;524.2857142857143;MONTE ALEGRE DO SUL
350;3531308.0;2013;SP;772.9615384615385;MONTE ALTO
351;3531407.0;2013;SP;662.6;MONTE APRAZÍVEL
352;3531506.0;2013;SP;578.2666666666667;MONTE AZUL PAULISTA
353;3531605.0;2013;SP;462.4;MONTE CASTELO
354;3531704.0;2013;SP;255.33333333333334;MONTEIRO LOBATO
355;3531803.0;2013;SP;608.0666666666667;MONTE MOR
356;3531902.0;2013;SP;619.3333333333334;MORRO AGUDO
357;3532009.0;2013;SP;374.92857142857144;MORUNGABA
358;3532058.0;2013;SP;532.2;MOTUCA
359;3532108.0;2013;SP;1131.0;MURUTINGA DO SUL
360;3532157.0;2013;SP;603.6666666666666;NANTES
361;3532207.0;2013;SP;1011.3333333333334;NARANDIBA
362;3532306.0;2013;SP;159.3;NATIVIDADE DA SERRA
363;3532405.0;2013;SP;263.37931034482756;NAZARÉ PAULISTA
364;3532504.0;2013;SP;637.0;NEVES PAULISTA
365;3532603.0;2013;SP;623.25;NHANDEARA
366;3532702.0;2013;SP;541.5;NIPOÃ
367;3532801.0;2013;SP;491.85714285714283;NOVA ALIANÇA
368;3532827.0;2013;SP;606.3333333333334;NOVA CAMPINA
369;3532843.0;2013;SP;557.0;NOVA CANAÃ PAULISTA
370;3532868.0;2013;SP;620.0;NOVA CASTILHO
371;3532900.0;2013;SP;707.0;NOVA EUROPA
372;3533007.0;2013;SP;873.8571428571429;NOVA GRANADA
373;3533106.0;2013;SP;509.0;NOVA GUATAPORANGA
374;3533205.0;2013;SP;703.75;NOVA INDEPENDÊNCIA
375;3533254.0;2013;SP;738.6666666666666;NOVAIS
376;3533304.0;2013;SP;804.0;NOVA LUZITÂNIA
377;3533403.0;2013;SP;819.8846153846154;NOVA ODESSA
378;3533502.0;2013;SP;412.6060606060606;NOVO HORIZONTE
379;3533601.0;2013;SP;603.5714285714286;NUPORANGA
380;3533700.0;2013;SP;287.5;OCAUÇU
381;3533809.0;2013;SP;402.6666666666667;ÓLEO
382;3533908.0;2013;SP;665.974358974359;OLÍMPIA
383;3534005.0;2013;SP;1180.5;ONDA VERDE
384;3534104.0;2013;SP;369.1666666666667;ORIENTE
385;3534203.0;2013;SP;821.5;ORINDIÚVA
386;3534302.0;2013;SP;793.5769230769231;ORLÂNDIA
